visit_id,completion_type
445500591_6289649471_252529,step_4_only
768899408_91007092604_911493,step_4_only
395597076_31167224284_499622,step_4_only
54828675_55829248069_112596,step_4_only
909201202_33784043798_414564,step_4_only
920151208_53259889494_764652,step_4_only
405138101_95602876077_593583,step_4_only
793714826_96157536591_306076,step_4_only
14395562_80961782973_515308,step_4_only
93807061_10847235031_716833,step_4_only
693118467_54529385066_933320,step_4_only
706083690_81576056264_516868,step_4_only
534739841_15354720186_466782,step_4_only
521504807_38286593028_100302,step_4_only
883420351_55196402926_60879,step_4_only
178207215_40518312529_593389,step_4_only
588959414_44469326975_232617,step_4_only
241448392_25169224550_10142,step_4_only
809734950_60367219994_31331,step_4_only
368799102_41466740871_922089,step_4_only
641279422_33491144980_896475,step_4_only
533603437_95231440081_988579,step_4_only
415147146_40987688517_822426,step_4_only
723270698_90181376074_445937,step_4_only
89428021_97895581396_585895,step_4_only
814635827_91036311093_950611,step_4_only
403654331_81815150534_380741,step_4_only
297685343_22966290156_778935,step_4_only
676253429_96727619504_964606,step_4_only
326905078_58719237260_270313,step_4_only
143754625_8120768853_866437,step_4_only
699996207_206594737_863382,step_4_only
761764062_6013548515_120926,step_4_only
361215126_79935267453_704379,step_4_only
947607557_94001273659_675238,step_4_only
954699912_18423536824_578945,step_4_only
809712160_50297192988_598515,step_4_only
837485877_41105924578_118999,step_4_only
274802260_56333449284_249886,step_4_only
876812753_80412394647_732080,step_4_only
214484328_44685364606_771732,step_4_only
391236193_12728319047_351930,step_4_only
212559795_51011015170_752062,step_4_only
246948337_20174830431_21827,step_4_only
121200103_54316246661_40698,step_4_only
588657444_2891878475_427835,step_4_only
537199176_9950895328_199342,step_4_only
211779044_58061783597_148792,step_4_only
132207720_29264915703_271294,step_4_only
409998999_8365060190_342458,step_4_only
59290775_83687830209_640058,step_4_only
36414058_31336453136_697500,step_4_only
325218403_31983670959_790792,step_4_only
663920759_92547756195_972499,step_4_only
185778590_64136375864_784934,step_4_only
158166095_54984736573_299905,step_4_only
136475084_22293219097_878958,step_4_only
582966821_64072594652_135663,step_4_only
519052456_83339157686_463874,step_4_only
219577857_50434701107_932870,step_4_only
467814891_70216382729_968126,step_4_only
581070172_27096359916_349995,step_4_only
802596638_75798134998_517275,step_4_only
322790856_65273502891_904618,step_4_only
798566713_17453248694_905707,step_4_only
557718508_58712850590_726628,step_4_only
352953989_64835260797_555210,step_4_only
132956982_94779538057_514465,step_4_only
931627168_37578682390_258331,step_4_only
94925205_42060142907_275884,step_4_only
475725737_99277429976_745430,step_4_only
720385444_41715660127_297417,step_4_only
98621413_53109142031_663659,step_4_only
826081012_76721549568_974126,step_4_only
91092151_73956956416_347880,step_4_only
678144914_87411164608_817736,step_4_only
155972790_55957457638_575667,step_4_only
849992269_75234596232_987048,step_4_only
17815722_27328178983_246954,step_4_only
675057886_66085439237_796072,step_4_only
648393720_74014710240_239052,step_4_only
205030531_57610945996_470720,step_4_only
437268099_24738120058_673758,step_4_only
345969767_27471615659_690635,step_4_only
133984985_29503360355_693517,step_4_only
743724754_97312092685_745992,step_4_only
536542674_96957928285_32537,step_4_only
160814139_17007703806_831397,step_4_only
567512585_30028281345_654820,step_4_only
53037430_46354336803_187717,step_4_only
82326133_36985772020_132308,step_4_only
815918626_64831725362_734867,step_4_only
990522669_84215343076_703765,step_4_only
14060476_39889069752_518286,step_4_only
7194091_39974670765_197899,step_4_only
581514860_93781556037_628579,step_4_only
461772547_7779649914_358986,step_4_only
235682926_33835107382_718920,step_4_only
629795474_90459720565_989054,step_4_only
5692959_1758339488_733444,step_4_only
636466507_41511253143_262818,step_4_only
663819603_9614198213_154339,step_4_only
398796274_53306466654_593929,step_4_only
410621131_58703449654_907658,step_4_only
464248317_72668890771_355984,step_4_only
790727175_2731113626_123835,step_4_only
630738980_34351985589_304538,step_4_only
144726665_69180987453_306745,step_4_only
37225194_30990526206_173833,step_4_only
927927787_67508853390_604959,step_4_only
752511622_70668847337_790765,step_4_only
538757662_6106722524_679464,step_4_only
320628767_7745573491_371952,step_4_only
442391094_76585249112_10765,step_4_only
967557666_94537691944_206315,step_4_only
639880041_19759547724_843771,step_4_only
487059617_79294192793_947958,step_4_only
115960011_60036078441_800809,step_4_only
756978459_26014628949_822832,step_4_only
412713551_91807030016_749580,step_4_only
617061171_8977790829_420533,step_4_only
67060110_81614391381_636530,step_4_only
740423576_75122925830_432386,step_4_only
13799414_54744483435_802828,step_4_only
143557798_15320366919_641253,step_4_only
370995966_70979505159_287319,step_4_only
118361130_63376615853_153915,step_4_only
478103142_56460726665_870614,step_4_only
475879460_37408020132_653057,step_4_only
670673669_57372027940_455689,step_4_only
995510002_23272374291_286172,step_4_only
946673580_3221212979_976457,step_4_only
31209889_18888782787_15573,step_4_only
779476752_70666584806_846269,step_4_only
236398796_48909217699_349744,step_4_only
408326291_11722383739_299397,step_4_only
414386513_52577733977_130098,step_4_only
705142604_64150521082_560500,step_4_only
700718459_22734231822_791176,step_4_only
926005714_76990828247_492080,step_4_only
952095005_40337604407_64727,step_4_only
940954048_55782210184_962420,step_4_only
37685653_20454386064_452609,step_4_only
340665929_46075122520_907098,step_4_only
50537501_11478756856_509628,step_4_only
996455559_57089660195_113839,step_4_only
485186979_5345847743_875209,step_4_only
160745518_49893394379_733530,step_4_only
365624637_53847312834_989078,step_4_only
393525976_74841658587_854157,step_4_only
928812910_57898280744_214676,step_4_only
71867219_62322943051_170684,step_4_only
387493838_95049577369_295958,step_4_only
621797133_49272768882_171732,step_4_only
730910064_57601345972_517277,step_4_only
605289002_21317013720_196350,step_4_only
907699099_9125127954_514284,step_4_only
290433486_80176619742_133263,step_4_only
405822884_22548871218_84941,step_4_only
764484285_94326144475_802817,step_4_only
721334716_98175951429_134789,step_4_only
784074900_99005053644_832764,step_4_only
836997549_35629467568_480207,step_4_only
121045920_96406106719_624512,step_4_only
834246745_55974683975_226004,step_4_only
488491808_57486211178_449567,step_4_only
167429959_42847834343_474646,step_4_only
129791688_72923251128_212680,step_4_only
326101667_33334183299_904314,step_4_only
615570238_86000918164_941211,step_4_only
116759861_26538994517_338467,step_4_only
99816703_60637747101_202865,step_4_only
855879269_45688356603_222583,step_4_only
182335108_79497416083_170463,step_4_only
971655691_4607137246_838888,step_4_only
635067004_70606401759_371843,step_4_only
686112143_8359670563_758609,step_4_only
635120084_24782568860_28344,step_4_only
201598639_29838027042_597487,step_4_only
754970746_16411148660_497766,step_4_only
749996997_62623315323_450647,step_4_only
906798800_26224674798_356263,step_4_only
197891590_5578738587_774464,step_4_only
494846374_97576098499_779809,step_4_only
680157850_43106346636_678306,step_4_only
271622399_24471548899_691102,step_4_only
201090479_15922512298_991676,step_4_only
468997755_50951554073_475892,step_4_only
926956973_49557395915_31023,step_4_only
832965099_80758444540_238711,step_4_only
548195952_11340691543_784671,step_4_only
66862382_75512625143_118656,step_4_only
366943184_55879851183_955989,step_4_only
678845044_5727526924_251014,step_4_only
399109398_12755883688_303193,step_4_only
478960389_13257519230_338607,step_4_only
683162984_97884738782_928938,step_4_only
115657946_78750396201_885141,step_4_only
743204511_37588223209_39370,step_4_only
928679142_83025844672_905929,step_4_only
619445798_39156860921_928428,step_4_only
221949808_41047972343_740000,step_4_only
732932329_28710822615_854942,step_4_only
287536497_66260074389_842547,step_4_only
387377861_32691855951_611373,step_4_only
304234309_39379983109_267684,step_4_only
510925005_75752672200_993582,step_4_only
291588562_26209343616_255815,step_4_only
100762504_13289430422_745035,step_4_only
878908441_93441586927_551269,step_4_only
154850491_55430118871_366965,step_4_only
296546360_61498955209_251962,step_4_only
839196875_15444159033_581832,step_4_only
762327177_18094362750_165135,step_4_only
653377834_97400982257_21853,step_4_only
180951519_74356321672_148936,step_4_only
670464848_77747314890_724053,step_4_only
521196316_86031683111_463265,step_4_only
524661581_42195336208_548990,step_4_only
283737498_21352146090_257801,step_4_only
904581842_37687720961_796084,step_4_only
509492832_54673138707_808976,step_4_only
722733928_43449938080_771301,step_4_only
449705446_77999686507_933175,step_4_only
301022736_69034980536_734844,step_4_only
297328474_63461135874_378949,step_4_only
98757724_79944804874_581744,step_4_only
3541785_6945891322_888586,step_4_only
299004387_75419120734_677896,step_4_only
527261545_71446253118_469887,step_4_only
920311786_99643224620_458608,step_4_only
430306253_81800382415_135831,step_4_only
100012776_37918976071_457913,step_4_only
788240364_62424863764_762073,step_4_only
202389433_55018290784_664811,step_4_only
734237452_65489452549_411386,step_4_only
568708338_46442720254_759942,step_4_only
581283484_55253577340_193605,step_4_only
281621152_98695181872_856034,step_4_only
660079168_16597027521_926049,step_4_only
195366003_23669935463_989050,step_4_only
202808632_73197427964_295338,step_4_only
631024871_99921553390_641157,step_4_only
65097625_96823785686_935279,step_4_only
328589478_55713192458_799357,step_4_only
866231608_64747064255_119122,step_4_only
606125164_94281280340_273247,step_4_only
751517625_65214620209_539653,step_4_only
455020168_22561725455_662621,step_4_only
635098036_81549265574_811110,step_4_only
595207212_4203711160_742413,step_4_only
774464047_59055528053_815454,step_4_only
228378239_56448030344_380435,step_4_only
947947288_62970360158_653167,step_4_only
304259468_32117268159_394709,step_4_only
28249260_14885244023_51419,step_4_only
177574877_26852158914_335455,step_4_only
294370010_28815695103_83509,step_4_only
148863771_59232373895_279125,step_4_only
641523094_79867616368_244552,step_4_only
833742611_44198149724_752229,step_4_only
780406908_47187516923_538423,step_4_only
148907936_74953550451_802430,step_4_only
797430720_84781346429_192910,step_4_only
496178945_88970512877_526433,step_4_only
863782040_29518599670_10439,step_4_only
134359969_15845671316_369712,step_4_only
86930685_50113098253_8118,step_4_only
669504046_85412929951_782813,step_4_only
846425949_91653521769_819805,step_4_only
449704018_37985665718_778342,step_4_only
234157653_51920488725_997541,step_4_only
999841812_92641758733_294220,step_4_only
617776646_15514701531_91101,step_4_only
947379540_86217381965_866807,step_4_only
147461169_15359424251_954069,step_4_only
37555694_96296880865_347603,step_4_only
291316788_60196521044_125016,step_4_only
966673855_4144335860_37682,step_4_only
1997350_15894702440_179126,step_4_only
553062941_91957229104_439076,step_4_only
45488901_55233963227_1157,step_4_only
115336027_57958055503_544542,step_4_only
852275958_39934676780_58019,step_4_only
830266106_91369850133_953850,step_4_only
104705023_95620564777_593551,step_4_only
684934967_28423564603_510682,step_4_only
663004297_55320688361_168726,step_4_only
879833206_29747539411_679150,step_4_only
831636598_90703161622_185335,step_4_only
769158723_75502722240_285724,step_4_only
324639441_46336070458_27990,step_4_only
503773466_31230355351_786765,step_4_only
677744001_9223186827_808413,step_4_only
590341110_55028193685_166662,step_4_only
871271707_9581706814_562900,step_4_only
578453412_47517045129_560347,step_4_only
666068555_92249064055_333146,step_4_only
103690685_99093075856_611613,step_4_only
653357100_10650809391_37463,step_4_only
288565958_65608520111_193386,step_4_only
502281091_13500654145_965155,step_4_only
23469674_50297036768_197116,step_4_only
